SUMMARY,DTSTART-DATE,START-TIME,DTEND-DATE,END-TIME,DUE,NOTES,ATTENDEE,LOCATION,PRIORITY,URL,CALENDAR,UID,ORGANIZER,CATEGORIES,DURATION,REPLACES RECURRENT EVENT FROM
"Numerical Methods","09-01-2023","15:45","09-01-2023","17:45",,"4EUS3MN_2022_S7_TD_G2BOURGEOIS Celine(Exporté le:28/02/2023 14:40)","","G-4D003","","",,,,,
"Module accompagnement professionnel","09-01-2023","15:45","09-01-2023","17:45",,"3EM1MAP9_2022_S5_TD_G9GRANJON Pierre(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"Genie electrique","09-01-2023","15:45","09-01-2023","17:45",,"GUEDRI Amani3EUAGEL8_2022_S2_CTD_G1(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Modelisation et analyse 1","09-01-2023","16:00","09-01-2023","18:00",,"4EUS3MA1_2022_S7_TD_G3DJERIDI Henda(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Power Electronics I","09-01-2023","16:00","09-01-2023","18:00",,"4EUS3ELP_2022_S7_BE_G1BOTTER NicolasAVENAS Yvan(Exporté le:28/02/2023 14:40)","","G-2C005-info","","",,,,,
"Modelisation et analyse 1","09-01-2023","16:00","09-01-2023","18:00",,"4EUS3MA1_2022_S7_TD_G2METAIS Olivier(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Robust Control Mechatronic Systems","09-01-2023","16:15","09-01-2023","18:15",,"5EU9RCM0_2022_S9_BE_G2VINCO Gian Marco(Exporté le:28/02/2023 14:40)","","G-3B001-info","","",,,,,
"Advanced Heat Transfer & Energetics","09-01-2023","16:15","09-01-2023","18:15",,"5EU5ADHT_2022_S9_TD1_HT_G1DELANNOY Yves(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Advanced Heat Transfer & Energetics","09-01-2023","16:15","09-01-2023","18:15",,"5EU5ADHT_2022_S9_CM2_SEM_G1BUCHI Claude(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"Smart Systems","09-01-2023","16:15","09-01-2023","18:15",,"5EU9SSY1_2022_S9_CM_supervision_G1JULIEN Sebastien(Exporté le:28/02/2023 14:40)","","G-2A003","","",,,,,
"Robust Control Mechatronic Systems","09-01-2023","16:15","09-01-2023","18:15",,"5EU9RCM0_2022_S9_BE_G1MESLEM Nacim(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"English for your Career","09-01-2023","18:00","09-01-2023","20:00",,"4EM3ENG6_2022_S7_TD_G17GUY Rebecca(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Ouverture libre soir","09-01-2023","18:00","09-01-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-0B015-FABLAB Ense3,G-4D013-FABLAB Ense3,G-4D011-FABLAB Ense3","","",,,,,
"rencontre informelle Directrice","09-01-2023","18:00","09-01-2023","20:00",,"2A-ASI-EVT2A-HOE-EVT2A-HOE-GHO-EVT2A-HOE-REA-EVT2A-IEE-EVT2A-IEN-EVT2A-ME-EVT2A-SEM-EVT(Exporté le:28/02/2023 14:40)","","G-0B007-Amphi Bergès","","",,,,,
"Soutiens Maths 1A","09-01-2023","18:00","09-01-2023","19:00",,"(Exporté le:28/02/2023 14:40)","","G-2B012","","",,,,,
"EXPOSITION NUMERIQUE LOTECH (parcours PISTE)","10-01-2023","07:30","10-01-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-0B018-Agora","","",,,,,
"codir","10-01-2023","07:45","10-01-2023","12:00",,"Réservations ReSEdABakouche Fadwa(Exporté le:28/02/2023 14:40)","","G-1C004","","",,,,,
"Advanced Fluid Mechanics","10-01-2023","08:00","10-01-2023","10:00",,"5EUS5MFA_2022_S9_TD_RHEOLOGY_G1JOSSIC Laurent(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Automatique & commande systemes","10-01-2023","08:00","10-01-2023","10:00",,"3EUS1AUT_2022_S5_BE_G9SCHAEFFER ChristianALVAREZ-HERAULT Marie-cecile(Exporté le:28/02/2023 14:40)","","G-3D006-Construction électrique","","",,,,,
"Mecanique des solides deformables","10-01-2023","08:00","10-01-2023","10:00",,"3EUS1MSD_2022_S5_TD_G8IMBAULT Didier(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"parcours PHITEM/MISTRE","10-01-2023","08:00","10-01-2023","12:00",,"(Exporté le:28/02/2023 14:40)","","G-3D002-GICS","","",,,,,
"Mathematiques pour ingenieur","10-01-2023","08:00","10-01-2023","10:00",,"3EUS1MAT_2022_S5_CM_G2VEZIER Antoine(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"Echanges thermiques-Thermodynamique","10-01-2023","08:00","10-01-2023","10:00",,"3EUAETT8_2022_S6_CTD_G1AVENAS Yvan(Exporté le:28/02/2023 14:40)","","G-2A004","","",,,,,
"Energie electrique","10-01-2023","08:00","10-01-2023","12:00",,"3EUS1ENE_2022_S5_TP_G3FARIAS DE BARROS HeitorTIXADOR Pascal(Exporté le:28/02/2023 14:40)","","G-3C007-EPTE 1","","",,,,,
"Mecanique des solides deformables","10-01-2023","08:00","10-01-2023","12:00",,"3EUS1MSD_2022_S5_TP1_G13BOURGEOIS Celine(Exporté le:28/02/2023 14:40)","","G-3A012-Flexion 1&2,G-3A012-Torsion,G-3A012-Enveloppe épaisse,G-3A012-Plaque trouée,G-3A012-Presse Instron","","",,,,,
"Automatique & commande systemes","10-01-2023","08:00","10-01-2023","12:00",,"3EUS1AUT_2022_S5_TP_G2BERENGUER ChristopheKHENNOUF Hayate(Exporté le:28/02/2023 14:40)","","G-3D001-AIDA-Zone 1","","",,,,,
"Mastère TEET","10-01-2023","08:00","10-01-2023","12:30",,"(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Engineering Hydrology","10-01-2023","08:15","10-01-2023","10:15",,"4EUS3HYI_2022_S7_BE_G3HARUNA Abubakar(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"Computer Sciences","10-01-2023","08:15","10-01-2023","10:15",,"4EUS3MON_2022_S7_BE_G4PLOIX StephaneGERBAUD Laurent(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"Engineering Hydrology","10-01-2023","08:15","10-01-2023","10:15",,"4EUS3HYI_2022_S7_BE_G1SECHET Philippe(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Reseaux electriques","10-01-2023","08:15","10-01-2023","10:15",,"4EUAREL6_2022_S7_CTD_G1CAIRE Raphael(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"Computer Sciences","10-01-2023","08:15","10-01-2023","10:15",,"4EUS3MON_2022_S7_BE_G3FAYS MaximeRAMDANE Brahim(Exporté le:28/02/2023 14:40)","","G-3B001-info","","",,,,,
"English for your Career","10-01-2023","08:15","10-01-2023","10:15",,"4EM3ENG6_2022_S7_TD_G10FLAJSNER Carly(Exporté le:28/02/2023 14:40)","","G-4D006 TD-info","","",,,,,
"Engineering Hydrology","10-01-2023","08:15","10-01-2023","10:15",,"4EUS3HYI_2022_S7_BE_G2GAUTHERON Alain(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"English for your Career","10-01-2023","08:15","10-01-2023","10:15",,"4EM3ENG6_2022_S7_TD_G2MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-4D003","","",,,,,
"English for your Career","10-01-2023","08:15","10-01-2023","10:15",,"4EM3ENG6_2022_S7_TD_G9PIERRET Laurence(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"English for your Career","10-01-2023","08:15","10-01-2023","10:15",,"4EM3ENG6_2022_S7_TD_G8BELANGER Sophie(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"English for your Career","10-01-2023","08:15","10-01-2023","10:15",,"4EM3ENG6_2022_S7_TD_G7ADONIADIS-CAHILL Fiona(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Projet d'ingenierie sobre","10-01-2023","08:30","10-01-2023","12:30",,"5EU9PIS1_2022_S9_PROJET_G1*(Exporté le:28/02/2023 14:40)","","G-1B016-Projet-Vie étudiante,G-1B003,G-1B005,G-0B015-FABLAB Ense3,G-1B002,G-4D009-Projet,* Salle à préciser,G-4D005-Projet","","",,,,,
"Distributed Generation","10-01-2023","08:30","10-01-2023","10:30",,"WEUS3DGE_2022_S9_BE_G1* Enseignant fictifDEBUSSCHERE Vincent(Exporté le:28/02/2023 14:40)","","G-2C005-info","","",,,,,
"Distributed Embedded Systems","10-01-2023","08:30","10-01-2023","12:30",,"WEUMCED1_2022_S9_BE1_G1HABLY Ahmad(Exporté le:28/02/2023 14:40)","","G-1B012-info-vie étudiante","","",,,,,
"Journée PEnSERA² -PerForm DET","10-01-2023","08:30","10-01-2023","17:30",,"Réservations ReSEdAFeron Aurelie(Exporté le:28/02/2023 14:40)","","G-0D006-Salle des forums","","",,,,,
"Ingenierie des projets electriques","10-01-2023","08:30","10-01-2023","10:30",,"5EUS5ING_2022_S9_BE_G1VOYANT Jean-yves*(Exporté le:28/02/2023 14:40)","","G-3A014-info,G-4C013-Supervision-Salle des marchés","","",,,,,
"Power Electronics Project","10-01-2023","08:30","10-01-2023","12:30",,"5EU9PEP9_2022_S9_BE_G1LEFRANC Pierre(Exporté le:28/02/2023 14:40)","","G-5D003-Electronique & instrumentation associée","","",,,,,
"Advanced Numerical Simulations","10-01-2023","08:30","10-01-2023","12:30",,"5EUS5SNA_2022_S9_BE1_Optimization_G1WURTZ FredericDELINCHANT Benoit(Exporté le:28/02/2023 14:40)","","G-2A007-info","","",,,,,
"Mathematiques pour ingenieur","10-01-2023","10:15","10-01-2023","12:15",,"3EUS1MAT_2022_S5_TD_AMPHI_B_G4CHATELAIN Florent(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Mathematiques pour ingenieur","10-01-2023","10:15","10-01-2023","12:15",,"3EUS1MAT_2022_S5_TD_AMPHI_B_G5GUERIN DUGUE Anne(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"Mathematiques pour ingenieur","10-01-2023","10:15","10-01-2023","12:15",,"3EUS1MAT_2022_S5_TD_AMPHI_B_G6VEZIER Antoine(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Echanges thermiques-Thermodynamique","10-01-2023","10:15","10-01-2023","12:15",,"3EUAETT8_2022_S6_CTD_G1AVENAS Yvan(Exporté le:28/02/2023 14:40)","","G-2A004","","",,,,,
"Automatique & commande systemes","10-01-2023","10:15","10-01-2023","12:15",,"3EUS1AUT_2022_S5_BE_G9SCHAEFFER ChristianALVAREZ-HERAULT Marie-cecile(Exporté le:28/02/2023 14:40)","","G-3D006-Construction électrique","","",,,,,
"Mecanique des solides deformables","10-01-2023","10:15","10-01-2023","12:15",,"3EUS1MSD_2022_S5_TD_G8IMBAULT Didier(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"Réservation P. TIXADOR","10-01-2023","10:15","10-01-2023","12:15",,"(Exporté le:28/02/2023 14:40)","","G-4D001-Projet","","",,,,,
"English for your Career","10-01-2023","10:30","10-01-2023","12:30",,"4EM3ENG6_2022_S7_TD_G1ADONIADIS-CAHILL Fiona(Exporté le:28/02/2023 14:40)","","G-2B012","","",,,,,
"English for your Career","10-01-2023","10:30","10-01-2023","12:30",,"4EM3ENG6_2022_S7_TD_G6PIERRET Laurence(Exporté le:28/02/2023 14:40)","","G-4D006 TD-info","","",,,,,
"Module accompagnement professionnel","10-01-2023","10:30","10-01-2023","12:30",,"4EM3MAP6_2022_S7_TD_G10BUGUET Karine(Exporté le:28/02/2023 14:40)","","G-2C007","","",,,,,
"Engineering Hydrology","10-01-2023","10:30","10-01-2023","12:30",,"4EUS3HYI_2022_S7_BE_G2GAUTHERON Alain(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"Engineering Hydrology","10-01-2023","10:30","10-01-2023","12:30",,"4EUS3HYI_2022_S7_BE_G1SECHET Philippe(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Module accompagnement professionnel","10-01-2023","10:30","10-01-2023","12:30",,"4EM3MAP6_2022_S7_TD_G9SCHMIDT Christine(Exporté le:28/02/2023 14:40)","","G-2B002","","",,,,,
"English for your Career","10-01-2023","10:30","10-01-2023","12:30",,"4EM3ENG6_2022_S7_TD_G4BELANGER Sophie(Exporté le:28/02/2023 14:40)","","G-4D008 TD-info","","",,,,,
"Distributed Generation","10-01-2023","10:30","10-01-2023","12:30",,"WEUS3DGE_2022_S9_BE_G1* Enseignant fictifDEBUSSCHERE Vincent(Exporté le:28/02/2023 14:40)","","G-2C005-info","","",,,,,
"English for your Career","10-01-2023","10:30","10-01-2023","12:30",,"4EM3ENG6_2022_S7_TD_G17GUY Rebecca(Exporté le:28/02/2023 14:40)","","G-2B009","","",,,,,
"Computer Sciences","10-01-2023","10:30","10-01-2023","12:30",,"4EUS3MON_2022_S7_BE_G4PLOIX StephaneGERBAUD Laurent(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"English for your Career","10-01-2023","10:30","10-01-2023","12:30",,"4EM3ENG6_2022_S7_TD_G5FLAJSNER Carly(Exporté le:28/02/2023 14:40)","","G-4D003","","",,,,,
"Engineering Hydrology","10-01-2023","10:30","10-01-2023","12:30",,"4EUS3HYI_2022_S7_BE_G3HARUNA Abubakar(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"Computer Sciences","10-01-2023","10:30","10-01-2023","12:30",,"4EUS3MON_2022_S7_BE_G3FAYS MaximeRAMDANE Brahim(Exporté le:28/02/2023 14:40)","","G-3B001-info","","",,,,,
"Module accompagnement professionnel","10-01-2023","10:30","10-01-2023","12:30",,"4EM3MAP6_2022_S7_TD_G8EYDIEUX Jérémy(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Reseaux electriques","10-01-2023","10:30","10-01-2023","12:30",,"4EUAREL6_2022_S7_CTD_G1CAIRE Raphael(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"English for your Career","10-01-2023","10:30","10-01-2023","12:30",,"4EM3ENG6_2022_S7_TD_G3MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Ingenierie des projets electriques","10-01-2023","10:45","10-01-2023","12:45",,"5EUS5ING_2022_S9_BE_G1VOYANT Jean-yves*(Exporté le:28/02/2023 14:40)","","G-3A014-info,G-4C013-Supervision-Salle des marchés","","",,,,,
"Réunion début période","10-01-2023","12:15","10-01-2023","12:30",,"1A-ALT-G11A-ALT-G51A-ALT-G6HANNA Rachelle(Exporté le:28/02/2023 14:40)","","G-2A004","","",,,,,
"ouverture libre midi","10-01-2023","12:30","10-01-2023","13:30",,"(Exporté le:28/02/2023 14:40)","","G-0B015-FABLAB Ense3,G-4D013-FABLAB Ense3,G-4D011-FABLAB Ense3","","",,,,,
"Automatique & commande systemes","10-01-2023","12:30","10-01-2023","13:30",,"3EUS1AUT_2022_S5_Tutorat_Amphi_B_G3KHENNOUF Hayate(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"Automatique & commande systemes","10-01-2023","12:30","10-01-2023","13:30",,"3EUS1AUT_2022_S5_Tutorat_Amphi_C_G5BERENGUER Christophe(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Aménagement Fresque/ Sarah Manciot","10-01-2023","13:00","10-01-2023","14:00",,"(Exporté le:28/02/2023 14:40)","","G-2B009,G-2B010","","",,,,,
"Mecanique des solides deformables","10-01-2023","13:30","10-01-2023","17:30",,"3EUS1MSD_2022_S5_TP1_G14HARTHONG Barthelemy(Exporté le:28/02/2023 14:40)","","G-3A012-Flexion 1&2,G-3A012-Torsion,G-3A012-Enveloppe épaisse,G-3A012-Plaque trouée,G-3A012-Presse Instron","","",,,,,
"Energie electrique","10-01-2023","13:30","10-01-2023","17:30",,"3EUS1ENE_2022_S5_TP_G6BESANGER-MOLERES YvonGUEDRI Amani(Exporté le:28/02/2023 14:40)","","G-3C007-EPTE 1","","",,,,,
"Tutorat - Materials and Structures","10-01-2023","13:30","10-01-2023","14:30",,"WEM7HTU2_2022_S7_Tutorat_G1MISSEMER Ludovic(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"Echanges thermiques-Thermodynamique","10-01-2023","13:30","10-01-2023","17:30",,"3EUAETT8_2022_S6_TP_G3SIEDEL Samuel(Exporté le:28/02/2023 14:40)","","G-3C011-Climatisation","","",,,,,
"Modelisation et analyse 1","10-01-2023","13:45","10-01-2023","17:45",,"4EUS3MA1_2022_S7_TP_G11* DUPLAT Jérôme(Exporté le:28/02/2023 14:40)","","G-3B012-DébitVisu","","",,,,,
"Hydrau ecoulements en charge","10-01-2023","13:45","10-01-2023","16:45",,"4EUS3HEC_2022_S7_TP_G18* BERNARD Manuel(Exporté le:28/02/2023 14:40)","","G-3B013-Ventilateur","","",,,,,
"IT Tools and optimization","10-01-2023","13:45","10-01-2023","15:45",,"4EUS3ITO_2022_S7_BE1_G2RAMDANE BrahimFAYS Maxime(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Modelisation et analyse 1","10-01-2023","13:45","10-01-2023","17:45",,"4EUS3MA1_2022_S7_TP_G13* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-3B012-Hydro-éjecteur","","",,,,,
"English for your Career","10-01-2023","13:45","10-01-2023","15:45",,"4EM3ENG6_2022_S7_TD_G11GUY Rebecca(Exporté le:28/02/2023 14:40)","","G-4D008 TD-info","","",,,,,
"Modelisation et analyse 1","10-01-2023","13:45","10-01-2023","17:45",,"4EUS3MA1_2022_S7_TP_G12* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-3B013-Soufflerie grande","","",,,,,
"English for your Career","10-01-2023","13:45","10-01-2023","15:45",,"4EM3ENG6_2022_S7_TD_G12MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-2C007","","",,,,,
"Hydrau ecoulements en charge","10-01-2023","13:45","10-01-2023","16:45",,"4EUS3HEC_2022_S7_TP_G17BERNARD Manuel(Exporté le:28/02/2023 14:40)","","G-3B012-Coup de bélier","","",,,,,
"Modelisation et analyse 1","10-01-2023","13:45","10-01-2023","17:45",,"4EUS3MA1_2022_S7_TP_G10DUPLAT Jerome(Exporté le:28/02/2023 14:40)","","G-3B013-Jet turbulent","","",,,,,
"English for your Career","10-01-2023","13:45","10-01-2023","15:45",,"4EM3ENG6_2022_S7_TD_G15PIERRET Laurence(Exporté le:28/02/2023 14:40)","","G-4D006 TD-info","","",,,,,
"Automatique 1","10-01-2023","13:45","10-01-2023","17:45",,"4EUS3AUT_2022_S7_TP_G1KHENNOUF Hayate(Exporté le:28/02/2023 14:40)","","G-3D001-AIDA-Zone 2,G-3D001-AIDA-Zone 1","","",,,,,
"English for your Career","10-01-2023","13:45","10-01-2023","15:45",,"4EM3ENG6_2022_S7_TD_G13DALLISON Christiane(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"English for your Career","10-01-2023","13:45","10-01-2023","15:45",,"4EM3ENG6_2022_S7_TD_G14BELANGER Sophie(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Genie electrique - reseaux","10-01-2023","13:45","10-01-2023","15:45",,"4EUS3GEN_2022_S7_CM_G1DEBUSSCHERE Vincent(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"Energy Conversion I","10-01-2023","13:45","10-01-2023","15:45",,"4EUS3MAG_2022_S7_CM_G1TIXADOR Pascal(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Thermohydraulique monophasique","10-01-2023","13:45","10-01-2023","15:45",,"4EUATHM9_2022_S7_CTD_G1METAIS Olivier(Exporté le:28/02/2023 14:40)","","G-2B002","","",,,,,
"English for your Career","10-01-2023","13:45","10-01-2023","15:45",,"4EM3ENG6_2022_S7_TD_G16FLAJSNER Carly(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Marches et business models","10-01-2023","14:00","10-01-2023","16:00",,"5EU9MBM0_2022_S9_CTD_G1SAMUEL Karine(Exporté le:28/02/2023 14:40)","","G-2B012","","",,,,,
"Conversion energie avancee","10-01-2023","14:00","10-01-2023","17:00",,"5EUS5CNE_2022_S9_DS_G1* Surveillant(Exporté le:28/02/2023 14:40)","","G-1A002-Amphi Ampère","","",,,,,
"Réunion scolarité","10-01-2023","14:00","10-01-2023","15:00",,"(Exporté le:28/02/2023 14:40)","","G-1C004","","",,,,,
"Cycles nucleaires","10-01-2023","14:00","10-01-2023","16:00",,"5EU9CN9_2022_S9_CTD_G1*(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"New Sustainable Technologies","10-01-2023","14:00","10-01-2023","16:00",,"5EUS5NTD_2022_S9_BE1_G1RIU Delphine(Exporté le:28/02/2023 14:40)","","G-2A007-info","","",,,,,
"Systemes hydrauliques","10-01-2023","14:00","10-01-2023","16:00",,"5EUS5SYH_2022_S9_TP_G3AMEN Jean-luc(Exporté le:28/02/2023 14:40)","","G-3A005-Banc asservissement","","",,,,,
"Projet d'ingenierie sobre","10-01-2023","14:00","10-01-2023","18:00",,"5EU9PIS1_2022_S9_PROJET_G1*(Exporté le:28/02/2023 14:40)","","G-4D001-Projet,G-1B016-Projet-Vie étudiante,G-4D003,G-2A004,G-1B003,G-1B005,G-1B002,G-4D009-Projet","","",,,,,
"Energies for Ecodistricts","10-01-2023","14:00","10-01-2023","16:00",,"5EU5DH7_2022_S9_CM_G1BERENGUER Christophe(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Tutorat - Materials and Structures","10-01-2023","14:30","10-01-2023","15:30",,"WEM7HTU2_2022_S7_Tutorat_G1MISSEMER Ludovic(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"Module accompagnement professionnel","10-01-2023","16:00","10-01-2023","18:00",,"4EM3MAP6_2022_S7_TD_G11BOURGEOIS Celine(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Module accompagnement professionnel","10-01-2023","16:00","10-01-2023","18:00",,"4EM3MAP6_2022_S7_TD_G14JACOMINO Mireille(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"Module accompagnement professionnel","10-01-2023","16:00","10-01-2023","18:00",,"4EM3MAP6_2022_S7_TD_G12DALLISON Christiane(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Module accompagnement professionnel","10-01-2023","16:00","10-01-2023","18:00",,"4EM3MAP6_2022_S7_TD_G16DELINCHANT Benoit(Exporté le:28/02/2023 14:40)","","G-2C007","","",,,,,
"IT Tools and optimization","10-01-2023","16:00","10-01-2023","18:00",,"4EUS3ITO_2022_S7_BE1_G2RAMDANE BrahimFAYS Maxime(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Energy Conversion I","10-01-2023","16:00","10-01-2023","18:00",,"4EUS3MAG_2022_S7_CM_G1TIXADOR Pascal(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Genie electrique - reseaux","10-01-2023","16:00","10-01-2023","18:00",,"4EUS3GEN_2022_S7_TD_G1CAIRE Raphael(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"Thermohydraulique monophasique","10-01-2023","16:00","10-01-2023","18:00",,"4EUATHM9_2022_S7_CTD_G1METAIS Olivier(Exporté le:28/02/2023 14:40)","","G-2B002","","",,,,,
"Marches et business models","10-01-2023","16:15","10-01-2023","18:15",,"5EU9MBM0_2022_S9_CTD_G1SAMUEL Karine(Exporté le:28/02/2023 14:40)","","G-2B012","","",,,,,
"Energies for Ecodistricts","10-01-2023","16:15","10-01-2023","18:15",,"5EU5DH7_2022_S9_CM_G1BERENGUER Christophe(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Cycles nucleaires","10-01-2023","16:15","10-01-2023","18:15",,"5EU9CN9_2022_S9_CTD_G1*(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"Systemes hydrauliques","10-01-2023","16:15","10-01-2023","18:15",,"5EUS5SYH_2022_S9_TP_G3AMEN Jean-luc(Exporté le:28/02/2023 14:40)","","G-3A005-Banc asservissement","","",,,,,
"New Sustainable Technologies","10-01-2023","16:15","10-01-2023","18:15",,"5EUS5NTD_2022_S9_BE1_G1RIU Delphine(Exporté le:28/02/2023 14:40)","","G-2A007-info","","",,,,,
"conférence conquête des fonds marins","10-01-2023","17:00","10-01-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"conférence à l¿intention des étudiant du cercle INP-G sur les très grands fonds marins. / VIEL Romeo","10-01-2023","17:30","10-01-2023","21:30",,"(Exporté le:28/02/2023 14:40)","","G-0B007-Amphi Bergès","","",,,,,
"Ouverture libre soir","10-01-2023","18:00","10-01-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-0B015-FABLAB Ense3,G-4D013-FABLAB Ense3,G-4D011-FABLAB Ense3","","",,,,,
"FORMATION BANDANA BLANC","10-01-2023","18:00","10-01-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-1A002-Amphi Ampère","","",,,,,
"English and so much more","10-01-2023","18:15","10-01-2023","20:15",,"5EM5ENG6_2022_S9_TD_G8GUY Rebecca(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"EXPOSITION NUMERIQUE LOTECH (parcours PISTE)","11-01-2023","07:30","11-01-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-0B018-Agora","","",,,,,
"Langue vivante 2","11-01-2023","08:00","11-01-2023","10:00",,"3EU1LV26_2022_S5_TD_Espagnol_G9SANCHEZ Manuela(Exporté le:28/02/2023 14:40)","","G-4D003","","",,,,,
"Smart Transportation","11-01-2023","08:00","11-01-2023","10:00",,"WEUMST0_2022_S9_BE_G1MENEZES MORATO Marcelo(Exporté le:28/02/2023 14:40)","","G-2A007-info","","",,,,,
"Langue vivante 2","11-01-2023","08:00","11-01-2023","10:00",,"3EU1LV26_2022_S5_TD_Allemand_G7LORENZEN Maren(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"Energie electrique","11-01-2023","08:00","11-01-2023","12:00",,"3EUS1ENE_2022_S5_TP_G5PARIS PatrickMARZOUGUI Hajer(Exporté le:28/02/2023 14:40)","","G-3C007-EPTE 1","","",,,,,
"Module accompagnement professionnel","11-01-2023","08:00","11-01-2023","10:00",,"4EM3MAP6_2022_S7_TD_G2MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Langue vivante 2","11-01-2023","08:00","11-01-2023","10:00",,"3EU1LV26_2022_S5_TD_Espagnol_G8WALTER Anne-Lise(Exporté le:28/02/2023 14:40)","","G-2A004","","",,,,,
"Pressurized Flow Hydraulics","11-01-2023","08:15","11-01-2023","10:15",,"WEU1PFH7_2022_S7_TD_G1JOSSIC Laurent(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Hydrau ecoulements en charge","11-01-2023","08:15","11-01-2023","11:15",,"4EUS3HEC_2022_S7_TP_G16* BERNARD Manuel(Exporté le:28/02/2023 14:40)","","G-3B013-Ventilateur","","",,,,,
"Hydraulique et transferts","11-01-2023","08:15","11-01-2023","10:15",,"4EUS3HQT_2022_S7_TD_G2BULTEL Yann(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"ICT for Smart Grids & Smart Cities","11-01-2023","08:15","11-01-2023","10:15",,"5EU5ICT6_2022_S9_BE2_61850_lab_G4LABONNE AntoineBRACONNIER Thierry(Exporté le:28/02/2023 14:40)","","G-4C013-Supervision-Salle des marchés","","",,,,,
